subscription_id,industry,country,plan_tier,account_id,a_seats,seats,mrr_amount,is_trial,churn_flag,total_usage_count,total_usage_duration_secs,price_shock_pct,price_post
S-5e6790,FinTech,US,Pro,A-ba6516,27,27,1323.0,False,False,39,10251,-0.1,1190.7
S-5e7357,FinTech,US,Pro,A-9f9299,28,32,1568.0,False,False,39,8052,-0.05,1489.6
S-5eaab8,HealthTech,US,Pro,A-0f3e88,7,7,343.0,False,True,62,26137,0.05,360.15000000000003
S-5eb846,FinTech,US,Pro,A-2789e3,11,11,539.0,False,False,34,10045,-0.1,485.1
S-5ed335,DevTools,US,Enterprise,A-7df7a7,7,13,2587.0,False,True,19,4701,-0.1,2328.3
S-5ed35a,DevTools,US,Basic,A-32fb14,26,47,893.0,False,True,54,13206,0.0,893.0
S-5ede24,DevTools,CA,Pro,A-9bfc9f,53,60,2940.0,False,False,72,22431,0.1,3234.0000000000005
S-5ee117,EdTech,US,Pro,A-f5641b,31,31,1519.0,False,False,22,1937,0.05,1594.95
S-5f1d80,DevTools,US,Basic,A-600734,29,29,551.0,False,False,62,15205,-0.05,523.4499999999999
S-5f2554,Cybersecurity,IN,Pro,A-81edc3,5,12,588.0,False,False,48,14575,0.05,617.4
S-5f30ce,HealthTech,US,Basic,A-9077b0,2,2,38.0,False,False,65,18829,-0.05,36.1
S-5f4afc,FinTech,AU,Pro,A-09316c,70,70,3430.0,False,False,63,18622,0.1,3773.0000000000005
S-5f5b36,FinTech,FR,Enterprise,A-d42431,22,22,4378.0,False,False,42,10734,-0.05,4159.099999999999
S-5fea89,FinTech,CA,Enterprise,A-2e3bad,61,61,12139.0,False,False,41,11556,0.0,12139.0
S-5fffe8,FinTech,US,Basic,A-4e631b,22,22,418.0,False,False,69,25407,0.0,418.0
S-600e05,DevTools,US,Basic,A-600734,29,29,551.0,False,False,30,10962,0.0,551.0
S-601bbe,FinTech,IN,Pro,A-0532a9,19,21,1029.0,False,False,74,25310,0.0,1029.0
S-604bd0,FinTech,IN,Pro,A-0e966d,11,57,2793.0,False,False,63,17230,0.05,2932.65
S-606747,DevTools,US,Enterprise,A-65aeb5,9,9,1791.0,False,False,58,9061,0.1,1970.1000000000001
S-606d6d,EdTech,UK,Enterprise,A-054577,2,14,2786.0,False,False,88,19563,-0.05,2646.7
S-60890c,HealthTech,AU,Pro,A-ff3c73,21,21,1029.0,False,False,33,9453,-0.05,977.55
S-60cb51,HealthTech,UK,Basic,A-4c38bc,36,36,684.0,False,True,33,8865,0.0,684.0
S-615915,DevTools,AU,Enterprise,A-eb7c38,5,90,17910.0,False,True,25,7165,0.0,17910.0
S-618471,FinTech,US,Enterprise,A-bbc346,19,45,8955.0,False,False,48,14037,-0.1,8059.5
S-61a87e,EdTech,AU,Basic,A-91e948,41,41,779.0,False,False,48,11082,0.1,856.9000000000001
S-61afee,DevTools,US,Enterprise,A-7df7a7,7,45,8955.0,False,False,40,13748,0.05,9402.75
S-61bcfb,FinTech,US,Basic,A-4e631b,22,22,418.0,False,False,71,19529,-0.05,397.09999999999997
S-61c27e,FinTech,IN,Basic,A-158f4e,61,61,1159.0,False,False,69,18044,-0.1,1043.1000000000001
S-624857,EdTech,US,Enterprise,A-69b156,7,7,1393.0,False,False,23,8707,-0.1,1253.7
S-62641a,FinTech,US,Enterprise,A-4c56c9,9,18,3582.0,False,True,67,21614,-0.05,3402.8999999999996
S-627697,HealthTech,IN,Basic,A-977ca0,6,26,494.0,False,False,61,18150,0.05,518.7
S-627cfa,DevTools,CA,Pro,A-9bfc9f,53,53,2597.0,False,True,30,3280,-0.1,2337.3
S-628729,FinTech,US,Enterprise,A-157070,16,23,4577.0,False,False,62,10519,-0.1,4119.3
S-62a6d7,DevTools,US,Pro,A-6965e1,13,14,686.0,False,False,53,11418,0.1,754.6
S-62aa3c,DevTools,US,Enterprise,A-5b1bcd,73,73,14527.0,False,False,53,20027,0.05,15253.35
S-62b4fc,HealthTech,US,Basic,A-c42f1f,8,8,152.0,False,False,16,5440,-0.1,136.8
S-62c088,EdTech,UK,Enterprise,A-054577,2,85,16915.0,False,False,36,3541,0.05,17760.75
S-62c98f,HealthTech,US,Pro,A-5a92e7,4,35,1715.0,False,False,14,2292,-0.05,1629.25
S-62f048,FinTech,UK,Pro,A-c45b23,5,7,343.0,False,False,108,35516,0.0,343.0
S-632337,Cybersecurity,US,Enterprise,A-7da956,13,14,2786.0,False,True,43,10869,-0.1,2507.4
S-632acf,DevTools,US,Enterprise,A-331424,11,11,2189.0,False,False,20,8946,0.1,2407.9
S-632bba,FinTech,US,Pro,A-a09355,14,15,735.0,False,False,34,11428,-0.05,698.25
S-63606e,DevTools,DE,Pro,A-7a0d69,4,4,196.0,False,False,30,13039,0.05,205.8
S-6403db,HealthTech,IN,Basic,A-37f969,30,51,969.0,False,False,8,768,-0.05,920.55
S-648397,Cybersecurity,US,Pro,A-5fe118,39,123,6027.0,False,False,46,10210,-0.1,5424.3
S-6485d5,HealthTech,US,Enterprise,A-ac9111,21,21,4179.0,False,False,30,8783,0.05,4387.95
S-648618,DevTools,US,Pro,A-726cfa,11,21,1029.0,False,False,15,5988,0.0,1029.0
S-648e54,HealthTech,US,Pro,A-993085,31,31,1519.0,False,False,52,11400,-0.05,1443.05
S-64acb8,HealthTech,IN,Enterprise,A-3be56b,3,30,5970.0,False,False,55,18329,-0.1,5373.0
S-64d203,DevTools,US,Pro,A-f17767,1,9,441.0,False,False,40,16167,0.1,485.1
S-64d8c9,HealthTech,US,Basic,A-34ea2f,8,41,779.0,False,False,23,10979,0.05,817.95
S-64ddbc,EdTech,US,Basic,A-c16cf7,13,13,247.0,False,False,110,30872,-0.05,234.64999999999998
S-65071f,Cybersecurity,US,Basic,A-b9f5b1,15,43,817.0,False,False,56,15658,-0.05,776.15
S-650c13,EdTech,US,Basic,A-692f18,5,6,114.0,False,False,91,20283,0.0,114.0
S-652885,HealthTech,US,Basic,A-59f724,3,18,342.0,False,False,46,22705,0.0,342.0
S-65491f,EdTech,AU,Pro,A-039727,25,25,1225.0,False,False,48,14741,0.1,1347.5
S-656302,FinTech,US,Enterprise,A-e60f9d,29,29,5771.0,False,False,45,7106,0.1,6348.1
S-6587d8,EdTech,IN,Enterprise,A-2446e3,27,27,5373.0,False,False,109,37914,-0.1,4835.7
S-658bcb,EdTech,US,Enterprise,A-0cc442,45,45,8955.0,False,False,45,14241,-0.1,8059.5
S-658f5f,FinTech,US,Pro,A-716841,45,45,2205.0,False,False,36,12649,0.1,2425.5
S-65d722,DevTools,US,Basic,A-df10db,2,2,38.0,False,False,68,12786,0.1,41.800000000000004
S-65dbf3,HealthTech,US,Basic,A-17939a,1,36,684.0,False,False,25,9045,0.05,718.2
S-65e38d,FinTech,US,Enterprise,A-eb1312,25,25,4975.0,False,False,37,5756,0.0,4975.0
S-65e749,FinTech,IN,Basic,A-2d4502,7,61,1159.0,False,False,28,12403,-0.1,1043.1000000000001
S-65ec6b,FinTech,US,Enterprise,A-ac14bb,21,35,6965.0,False,True,61,20674,0.0,6965.0
S-6630bc,DevTools,US,Enterprise,A-600734,29,29,5771.0,False,False,37,4814,0.0,5771.0
S-66569a,DevTools,IN,Pro,A-19b2c8,20,20,980.0,False,False,80,27676,0.1,1078.0
S-6676fa,DevTools,US,Pro,A-7df7a7,7,7,343.0,False,False,70,9128,0.05,360.15000000000003
S-668cdc,Cybersecurity,US,Pro,A-40de06,28,28,1372.0,False,False,32,10950,-0.05,1303.3999999999999
S-6696a0,DevTools,UK,Basic,A-82861f,41,41,779.0,False,False,58,19813,0.05,817.95
S-66a625,DevTools,US,Pro,A-e1b9cd,40,40,1960.0,False,False,94,26960,0.05,2058.0
S-66bae1,DevTools,CA,Basic,A-812c5b,55,55,1045.0,False,False,121,37402,0.0,1045.0
S-66f0d0,FinTech,DE,Basic,A-0158bb,5,35,665.0,False,False,89,35805,0.05,698.25
S-66ffe0,EdTech,AU,Pro,A-625d0b,9,38,1862.0,False,False,33,9289,-0.1,1675.8
S-670476,FinTech,UK,Enterprise,A-8b0451,41,41,8159.0,False,True,46,20095,0.0,8159.0
S-6709f4,Cybersecurity,US,Basic,A-bcbe98,46,46,874.0,False,False,43,13720,-0.1,786.6
S-672dd6,DevTools,AU,Enterprise,A-05d3b3,9,16,3184.0,False,False,26,7686,-0.05,3024.7999999999997
S-672f1b,DevTools,US,Pro,A-eafc6e,27,27,1323.0,False,False,28,4635,0.0,1323.0
S-673c51,Cybersecurity,UK,Enterprise,A-b7ef83,1,9,1791.0,False,False,30,2054,-0.05,1701.4499999999998
S-67474a,HealthTech,DE,Pro,A-7d514c,17,17,833.0,False,False,37,7626,0.0,833.0
S-677801,Cybersecurity,UK,Enterprise,A-80eeb6,22,89,17711.0,False,False,65,15057,0.1,19482.100000000002
S-679640,Cybersecurity,UK,Enterprise,A-b44e3e,40,40,7960.0,False,False,63,27278,0.05,8358.0
S-67b7bf,FinTech,UK,Basic,A-dcc2f0,15,15,285.0,False,False,90,17120,0.1,313.5
S-67c2c9,Cybersecurity,CA,Pro,A-396e5f,2,7,343.0,False,False,67,20638,-0.05,325.84999999999997
S-683e1e,EdTech,AU,Enterprise,A-91e948,41,41,8159.0,False,False,25,4821,0.05,8566.95
S-684751,DevTools,DE,Basic,A-86cdb4,2,17,323.0,False,False,37,8607,0.0,323.0
S-6895d0,HealthTech,US,Pro,A-5a92e7,4,29,1421.0,False,False,47,14567,0.05,1492.05
S-68a558,DevTools,CA,Pro,A-a1bbb6,1,21,1029.0,False,False,22,7921,-0.1,926.1
S-68e134,EdTech,FR,Basic,A-dbc825,19,19,361.0,False,False,29,9602,0.05,379.05
S-6904e6,FinTech,US,Pro,A-39b19f,1,16,784.0,False,False,59,15369,-0.1,705.6
S-691d69,FinTech,US,Enterprise,A-cea1f0,8,22,4378.0,False,False,101,28496,0.05,4596.900000000001
S-694277,Cybersecurity,AU,Enterprise,A-34d880,4,4,796.0,False,False,31,5315,-0.1,716.4
S-695606,HealthTech,US,Basic,A-0f3e88,7,16,304.0,False,False,62,19261,-0.05,288.8
S-695c1e,EdTech,CA,Enterprise,A-ce66f8,29,37,7363.0,False,False,84,23805,0.1,8099.300000000001
S-69a2d8,FinTech,UK,Pro,A-dcc2f0,15,15,735.0,False,False,27,8174,0.0,735.0
S-6a02fe,HealthTech,IN,Basic,A-35083d,19,25,475.0,False,False,56,23592,0.05,498.75
S-6a0399,Cybersecurity,UK,Enterprise,A-df1e44,12,12,2388.0,False,True,66,16159,0.1,2626.8
S-6a8046,FinTech,US,Enterprise,A-f97b9a,16,19,3781.0,False,False,52,19057,0.0,3781.0
S-6ab430,DevTools,US,Pro,A-b07b56,25,25,1225.0,False,False,25,2579,0.0,1225.0
S-6ace80,EdTech,IN,Enterprise,A-6f8ad2,1,7,1393.0,False,False,17,3971,-0.1,1253.7
S-6b0789,Cybersecurity,AU,Pro,A-34d880,4,14,686.0,False,False,57,14674,-0.05,651.6999999999999
S-6b1de8,HealthTech,CA,Basic,A-6843f2,21,21,399.0,False,False,57,15263,-0.05,379.04999999999995
S-6b3ac8,EdTech,US,Pro,A-7641d3,8,61,2989.0,False,False,12,2016,0.1,3287.9
S-6b534f,EdTech,US,Enterprise,A-08e34e,14,14,2786.0,False,False,72,23768,-0.05,2646.7
S-6b7aa4,EdTech,US,Basic,A-c37601,6,22,418.0,False,False,35,10410,0.05,438.90000000000003
S-6b977f,Cybersecurity,US,Pro,A-7988d1,33,33,1617.0,False,False,80,18820,-0.05,1536.1499999999999
S-6ba608,EdTech,DE,Enterprise,A-e7beab,5,11,2189.0,False,False,72,30276,0.1,2407.9
S-6bb2c5,FinTech,US,Enterprise,A-84ebe4,18,36,7164.0,False,False,52,8898,-0.05,6805.799999999999
S-6bc703,Cybersecurity,UK,Enterprise,A-c37cab,13,13,2587.0,False,False,55,19960,0.05,2716.35
S-6bd30a,EdTech,IN,Enterprise,A-5c9849,19,91,18109.0,False,True,72,30716,-0.1,16298.1
S-6bd42d,FinTech,UK,Basic,A-5247b3,16,16,304.0,False,False,59,10755,0.1,334.40000000000003
S-6bdda7,FinTech,AU,Pro,A-bad8c1,7,37,1813.0,False,False,76,28360,-0.1,1631.7
S-6bf118,HealthTech,US,Basic,A-50f3f7,31,117,2223.0,False,False,9,2286,-0.1,2000.7
S-6c1ca5,HealthTech,IN,Basic,A-977ca0,6,6,114.0,False,True,24,5868,-0.1,102.60000000000001
S-6c1ca6,DevTools,US,Pro,A-e1b9cd,40,40,1960.0,False,False,62,11285,0.0,1960.0
S-6c625e,FinTech,IN,Pro,A-854864,20,91,4459.0,False,False,24,8302,0.0,4459.0
S-6c6e91,HealthTech,US,Pro,A-2bc93d,14,31,1519.0,False,False,45,15165,-0.1,1367.1000000000001
S-6c7227,HealthTech,US,Pro,A-a33200,29,51,2499.0,False,False,45,16642,0.1,2748.9
S-6c7bd8,EdTech,US,Enterprise,A-7f8241,34,36,7164.0,False,False,59,27952,0.05,7522.200000000001
S-6c969d,EdTech,US,Basic,A-855a48,14,14,266.0,False,False,50,14290,0.05,279.3
S-6c9dc9,DevTools,US,Basic,A-de24d5,5,10,190.0,False,False,25,1396,-0.05,180.5
S-6c9ec4,Cybersecurity,US,Basic,A-b9eed8,11,18,342.0,False,False,59,22447,0.1,376.20000000000005
S-6ce794,FinTech,US,Basic,A-45ce7a,16,18,342.0,False,False,93,28203,0.0,342.0
S-6cea1b,FinTech,IN,Pro,A-158f4e,61,61,2989.0,False,False,20,824,-0.1,2690.1
S-6cfb27,EdTech,US,Basic,A-a8d89d,13,13,247.0,False,False,81,27223,-0.05,234.64999999999998
S-6cff7d,HealthTech,US,Basic,A-87aa7b,24,56,1064.0,False,False,43,15877,0.05,1117.2
S-6d0817,HealthTech,US,Pro,A-fa2041,15,21,1029.0,False,False,43,15666,0.0,1029.0
S-6d09f2,FinTech,US,Basic,A-f92792,1,3,57.0,False,False,49,8126,0.0,57.0
S-6d10f7,EdTech,US,Pro,A-7641d3,8,16,784.0,False,False,35,8829,-0.1,705.6
S-6d12c1,DevTools,UK,Basic,A-d26ab4,9,11,209.0,False,False,56,14053,0.05,219.45000000000002
S-6d4050,FinTech,IN,Enterprise,A-854864,20,20,3980.0,False,False,25,4053,0.1,4378.0
S-6d6bde,EdTech,US,Basic,A-068fc6,35,35,665.0,False,False,56,12378,0.0,665.0
S-6d9231,EdTech,US,Enterprise,A-c37601,6,12,2388.0,False,False,22,7141,-0.1,2149.2000000000003
S-6d96c9,HealthTech,US,Pro,A-a33200,29,29,1421.0,False,False,39,14032,0.1,1563.1000000000001
S-6da42f,EdTech,AU,Pro,A-039727,25,25,1225.0,False,False,36,12384,0.05,1286.25
S-6def60,FinTech,CA,Basic,A-1e1b80,50,50,950.0,False,False,64,20225,0.0,950.0
S-6dff9e,HealthTech,US,Enterprise,A-76fa4d,69,69,13731.0,False,False,27,13408,0.1,15104.1
S-6e0006,Cybersecurity,US,Basic,A-5b051a,22,22,418.0,False,False,36,15832,0.1,459.8
S-6e0386,FinTech,IN,Enterprise,A-2d4502,7,22,4378.0,False,False,64,20324,0.1,4815.8
S-6e177f,HealthTech,US,Pro,A-3a5ad8,9,9,441.0,False,False,45,10455,0.0,441.0
S-6e4c1a,HealthTech,US,Enterprise,A-94f8c9,13,13,2587.0,False,False,43,11681,0.0,2587.0
S-6ea0ad,HealthTech,US,Pro,A-712426,9,13,637.0,False,False,35,11980,-0.05,605.15
S-6eb56d,DevTools,US,Pro,A-10b8da,14,34,1666.0,False,False,51,14343,0.05,1749.3000000000002
S-6ed77d,HealthTech,IN,Enterprise,A-fe79a5,9,9,1791.0,False,False,55,13412,-0.1,1611.9
S-6f0169,DevTools,DE,Pro,A-86cdb4,2,3,147.0,False,True,45,19430,0.1,161.70000000000002
S-6f04a4,Cybersecurity,IN,Pro,A-417d2f,4,4,196.0,False,False,34,6278,-0.05,186.2
S-6f75be,HealthTech,US,Enterprise,A-65a46c,1,78,15522.0,False,False,9,4131,-0.1,13969.800000000001
S-6fa5cd,EdTech,US,Basic,A-342303,1,17,323.0,False,False,81,14004,-0.05,306.84999999999997
S-6fd24b,Cybersecurity,US,Enterprise,A-7988d1,33,33,6567.0,False,False,46,11387,0.0,6567.0
S-700923,DevTools,US,Enterprise,A-bcf664,5,13,2587.0,False,False,25,7400,0.1,2845.7000000000003
S-7018bf,EdTech,AU,Pro,A-625d0b,9,42,2058.0,False,False,10,3000,-0.1,1852.2
S-702fe2,DevTools,US,Enterprise,A-d77f4c,4,11,2189.0,False,False,18,10356,-0.1,1970.1000000000001
S-703faf,HealthTech,UK,Basic,A-b7724f,1,10,190.0,False,True,42,12765,-0.1,171.0
S-704195,DevTools,UK,Basic,A-dfbd31,14,14,266.0,False,False,31,9144,-0.1,239.4
S-704cf3,EdTech,FR,Basic,A-5a215a,87,87,1653.0,False,False,49,16061,-0.1,1487.7
S-7077ab,Cybersecurity,FR,Basic,A-fda07f,7,14,266.0,False,False,122,35673,-0.05,252.7
S-708ac6,Cybersecurity,US,Enterprise,A-ab438f,13,30,5970.0,False,False,32,7372,0.1,6567.000000000001
S-70addb,EdTech,US,Basic,A-692f18,5,10,190.0,False,False,24,7192,0.0,190.0
S-70ae65,Cybersecurity,UK,Pro,A-df1e44,12,63,3087.0,False,False,36,6803,0.0,3087.0
S-70b1cf,EdTech,US,Basic,A-4ae22a,6,28,532.0,False,False,33,15680,0.0,532.0
S-70b655,EdTech,US,Pro,A-ac85cd,53,53,2597.0,False,False,62,17283,0.0,2597.0
S-70c369,Cybersecurity,US,Pro,A-4bfa33,8,72,3528.0,False,False,28,4303,-0.05,3351.6
S-70cc83,EdTech,US,Pro,A-313be3,47,47,2303.0,False,False,80,16548,0.05,2418.15
S-70cf3c,FinTech,US,Pro,A-3b5cd1,13,13,637.0,False,False,39,16101,0.1,700.7
S-70d15d,EdTech,US,Enterprise,A-8adedc,4,57,11343.0,False,True,66,18723,-0.1,10208.7
S-711528,Cybersecurity,US,Basic,A-a7bd4b,5,18,342.0,False,False,36,9362,0.05,359.1
S-712f3a,FinTech,US,Basic,A-eb1312,25,25,475.0,False,True,31,3695,0.0,475.0
S-7179fd,DevTools,US,Basic,A-bcf664,5,59,1121.0,False,False,55,16828,0.05,1177.05
S-718116,Cybersecurity,US,Pro,A-462d45,11,11,539.0,False,False,72,13221,0.1,592.9000000000001
S-71827b,FinTech,US,Pro,A-65c341,11,39,1911.0,False,True,32,9334,-0.1,1719.9
S-718f18,FinTech,IN,Enterprise,A-659280,13,24,4776.0,False,False,122,33334,-0.1,4298.400000000001
S-71c67c,FinTech,US,Pro,A-0f6450,28,28,1372.0,False,False,71,17671,0.1,1509.2
S-71fc3d,DevTools,US,Enterprise,A-ccb686,10,10,1990.0,False,False,81,18970,0.1,2189.0
S-720940,HealthTech,US,Basic,A-2bc93d,14,20,380.0,False,False,69,19611,0.0,380.0
S-720d62,EdTech,IN,Basic,A-c16101,7,53,1007.0,False,False,68,16369,-0.1,906.3000000000001
S-721fea,DevTools,AU,Pro,A-f6b2fb,23,23,1127.0,False,False,40,12311,0.05,1183.3500000000001
S-7252b5,FinTech,UK,Pro,A-5247b3,16,16,784.0,False,False,58,28141,-0.05,744.8
S-7262b9,DevTools,US,Basic,A-4a4c2d,54,54,1026.0,False,False,27,9273,-0.05,974.6999999999999
S-72b92f,FinTech,US,Enterprise,A-bd4708,37,37,7363.0,False,False,10,1770,0.1,8099.300000000001
S-737994,EdTech,US,Basic,A-712533,18,24,456.0,False,False,54,20721,0.0,456.0
S-737a28,DevTools,CA,Pro,A-a1bbb6,1,8,392.0,False,False,70,15535,-0.05,372.4
S-73a4e4,HealthTech,US,Pro,A-993085,31,31,1519.0,False,False,58,25109,-0.1,1367.1000000000001
S-73d0eb,Cybersecurity,US,Basic,A-592832,18,60,1140.0,False,False,75,34384,0.1,1254.0
S-73fc8f,Cybersecurity,DE,Enterprise,A-0dbdc6,30,30,5970.0,False,False,50,11597,0.05,6268.5
S-741431,DevTools,US,Enterprise,A-6e7827,1,11,2189.0,False,False,21,4578,0.1,2407.9
S-7452a4,Cybersecurity,US,Enterprise,A-118d55,8,29,5771.0,False,True,46,11527,0.05,6059.55
S-7456c5,DevTools,CA,Basic,A-8ae3fc,9,9,171.0,False,False,32,11417,0.1,188.10000000000002
S-74704b,DevTools,US,Pro,A-cb5333,33,33,1617.0,False,False,42,15968,0.1,1778.7
S-74a274,FinTech,US,Enterprise,A-02fac6,22,22,4378.0,False,False,19,10068,0.1,4815.8
S-74be40,EdTech,US,Enterprise,A-a8d89d,13,13,2587.0,False,False,106,28211,0.05,2716.35
S-74e211,HealthTech,UK,Pro,A-3d957b,14,14,686.0,False,False,17,4007,0.05,720.3000000000001
S-74f146,EdTech,US,Pro,A-18793f,148,148,7252.0,False,False,14,1624,0.1,7977.200000000001
S-752e61,Cybersecurity,US,Enterprise,A-e3bd71,31,31,6169.0,False,False,67,18954,-0.05,5860.549999999999
S-7564c5,FinTech,US,Pro,A-96215d,10,17,833.0,False,False,37,15720,0.0,833.0
S-75c438,Cybersecurity,IN,Pro,A-92a3af,25,34,1666.0,False,False,65,18328,0.0,1666.0
S-75cba6,EdTech,FR,Enterprise,A-5a215a,87,87,17313.0,False,False,30,8608,0.0,17313.0
S-75e469,DevTools,US,Pro,A-b78bf8,33,33,1617.0,False,False,25,3947,0.05,1697.8500000000001
S-761518,HealthTech,AU,Pro,A-00cac8,8,8,392.0,False,False,39,10892,0.05,411.6
S-765100,Cybersecurity,UK,Basic,A-b7ef83,1,43,817.0,False,False,46,20995,-0.05,776.15
S-766d8b,DevTools,UK,Enterprise,A-82861f,41,41,8159.0,False,True,40,13823,0.0,8159.0
S-76767f,EdTech,US,Pro,A-068fc6,35,35,1715.0,False,False,65,23923,0.0,1715.0
S-768196,FinTech,UK,Basic,A-1f7acb,64,64,1216.0,False,False,38,12428,0.1,1337.6000000000001
S-769f70,EdTech,CA,Basic,A-016043,4,13,247.0,False,False,36,15111,0.05,259.35
S-76b06c,Cybersecurity,IN,Pro,A-54d94a,27,27,1323.0,False,False,55,13900,0.0,1323.0
S-76b176,FinTech,IN,Pro,A-6da850,5,8,392.0,False,True,32,5237,-0.05,372.4
S-76b43f,EdTech,AU,Basic,A-b48f73,80,80,1520.0,False,False,42,11337,-0.05,1444.0
S-76b964,FinTech,AU,Pro,A-39868b,9,9,441.0,False,False,49,18010,0.0,441.0
S-76cdf1,DevTools,US,Pro,A-aa9511,23,23,1127.0,False,False,40,12449,0.05,1183.3500000000001
S-76e7d9,DevTools,US,Enterprise,A-712f1c,17,44,8756.0,False,False,40,11068,-0.05,8318.199999999999
S-76eded,FinTech,CA,Pro,A-ae052e,39,39,1911.0,False,True,8,1288,0.1,2102.1000000000004
S-770f21,EdTech,US,Basic,A-a8d89d,13,35,665.0,False,False,65,22140,-0.05,631.75
S-775a4f,Cybersecurity,US,Enterprise,A-7c83a1,12,19,3781.0,False,False,61,15381,-0.1,3402.9
S-775dd1,EdTech,UK,Pro,A-378b99,8,19,931.0,False,False,9,4689,-0.1,837.9
S-778307,DevTools,US,Pro,A-f17767,1,23,1127.0,False,False,45,14522,0.05,1183.3500000000001
S-7785af,HealthTech,US,Enterprise,A-a1b80b,16,16,3184.0,False,False,40,10118,0.0,3184.0
S-7791c3,FinTech,US,Pro,A-856b1e,19,19,931.0,False,False,47,10501,0.05,977.5500000000001
S-77befa,FinTech,US,Basic,A-7e0a10,46,46,874.0,False,False,26,11448,0.05,917.7
S-77ca30,Cybersecurity,UK,Pro,A-82d8a6,5,37,1813.0,False,False,46,18801,0.05,1903.65
S-77f7fd,DevTools,UK,Pro,A-425e76,8,27,1323.0,False,False,53,12409,0.05,1389.15
S-78172b,DevTools,FR,Enterprise,A-f9cc74,30,30,5970.0,False,False,15,5601,0.1,6567.000000000001
S-7820a5,DevTools,FR,Pro,A-019782,11,15,735.0,False,False,81,16572,0.1,808.5000000000001
S-7826c1,FinTech,US,Pro,A-157070,16,18,882.0,False,False,41,7412,-0.05,837.9
S-78554e,HealthTech,US,Basic,A-2922b6,15,51,969.0,False,False,76,19849,-0.1,872.1
S-786ead,FinTech,DE,Pro,A-88c6ca,5,8,392.0,False,False,23,8824,0.05,411.6
S-788739,Cybersecurity,UK,Enterprise,A-700ade,1,13,2587.0,False,False,49,16068,-0.05,2457.65
S-78cb5f,Cybersecurity,DE,Enterprise,A-9badbd,5,7,1393.0,False,False,18,7538,-0.1,1253.7
S-78da0b,HealthTech,IN,Enterprise,A-b20d99,20,20,3980.0,False,False,36,14291,0.0,3980.0
S-78e1c6,FinTech,US,Enterprise,A-7e0a10,46,46,9154.0,False,False,68,21198,0.1,10069.400000000001
S-78f738,Cybersecurity,US,Enterprise,A-c70870,31,170,33830.0,False,False,75,21757,-0.1,30447.0
S-78ffdd,FinTech,US,Enterprise,A-503d5a,4,12,2388.0,False,False,76,26549,0.0,2388.0
S-7904d3,FinTech,US,Enterprise,A-d4e0d4,117,117,23283.0,False,True,29,10415,-0.1,20954.7
S-790762,EdTech,US,Pro,A-ac85cd,53,53,2597.0,False,False,45,17586,0.1,2856.7000000000003
S-7925f0,HealthTech,US,Enterprise,A-87aa7b,24,24,4776.0,False,False,51,14439,0.1,5253.6
S-79535e,DevTools,US,Pro,A-4a4c2d,54,54,2646.0,False,False,40,17596,-0.05,2513.7
S-799da2,FinTech,US,Pro,A-95b24a,38,38,1862.0,False,False,45,15515,0.05,1955.1000000000001
S-79af01,EdTech,US,Enterprise,A-4ae22a,6,6,1194.0,False,False,88,39488,-0.1,1074.6000000000001
S-79b2bc,Cybersecurity,US,Basic,A-249769,4,4,76.0,False,False,49,19077,-0.1,68.4
S-79bf38,Cybersecurity,AU,Enterprise,A-9779ad,40,40,7960.0,False,False,37,9825,0.0,7960.0
S-79c82e,EdTech,US,Basic,A-40906c,92,92,1748.0,False,False,88,21024,0.1,1922.8000000000002
S-79d1e0,HealthTech,US,Enterprise,A-ce550d,35,109,21691.0,False,True,117,46920,-0.1,19521.9
S-7a06fe,HealthTech,US,Pro,A-5a92e7,4,28,1372.0,False,False,83,23840,0.1,1509.2
S-7a36ee,DevTools,US,Basic,A-b11cd0,26,26,494.0,False,True,52,10270,-0.1,444.6
S-7a55d9,FinTech,US,Basic,A-7e0a10,46,46,874.0,False,False,68,16214,-0.05,830.3
S-7b01d4,Cybersecurity,DE,Pro,A-cbbe12,40,49,2401.0,False,False,12,4940,0.05,2521.05
S-7b29d1,Cybersecurity,UK,Enterprise,A-80eeb6,22,65,12935.0,False,False,47,24266,-0.1,11641.5
S-7b2efe,Cybersecurity,IN,Basic,A-af0cd2,19,19,361.0,False,False,37,12295,0.1,397.1
S-7b647e,Cybersecurity,US,Enterprise,A-d62e02,6,10,1990.0,False,False,28,7451,-0.05,1890.5
S-7b65f4,Cybersecurity,UK,Basic,A-7f29a7,41,41,779.0,False,True,96,23054,-0.1,701.1
S-7b7be8,FinTech,FR,Basic,A-d42431,22,91,1729.0,False,False,43,7550,0.0,1729.0
S-7b896c,EdTech,US,Basic,A-ffdfd5,3,30,570.0,False,False,47,15458,0.05,598.5
S-7b9b62,DevTools,US,Pro,A-cb5333,33,33,1617.0,False,False,57,17492,-0.1,1455.3
S-7bcd95,Cybersecurity,DE,Basic,A-9123ac,9,9,171.0,False,False,47,16848,-0.05,162.45
S-7bd2d7,EdTech,AU,Enterprise,A-9b9fe9,5,50,9950.0,False,False,39,12668,0.0,9950.0
S-7c1eb7,HealthTech,IN,Pro,A-02cd81,44,44,2156.0,False,False,43,13197,-0.05,2048.2
S-7c5f3b,FinTech,CA,Basic,A-1e1b80,50,50,950.0,False,False,85,22376,-0.05,902.5
